rank,company,fortune_ticker,sec_ticker,cik,cik_padded,sec_name,edgar_submissions_api,edgar_companyfacts_api,edgar_companyconcept_revenues_api,edgar_filings_browse,status,match_source
69,Eli Lilly,LLY,LLY,59478,0000059478,ELI LILLY & Co,https://data.sec.gov/submissions/CIK0000059478.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000059478.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000059478/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000059478&type=&dateb=&owner=include&count=40,matched,company_tickers_json
70,Merck,MRK,MRK,310158,0000310158,"Merck & Co., Inc.",https://data.sec.gov/submissions/CIK0000310158.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000310158.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000310158/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000310158&type=&dateb=&owner=include&count=40,matched,company_tickers_json
71,Broadcom,AVGO,AVGO,1730168,0001730168,Broadcom Inc.,https://data.sec.gov/submissions/CIK0001730168.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001730168.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001730168/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001730168&type=&dateb=&owner=include&count=40,matched,company_tickers_json
72,Delta Airlines,DAL,DAL,27904,0000027904,"DELTA AIR LINES, INC.",https://data.sec.gov/submissions/CIK0000027904.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000027904.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000027904/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000027904&type=&dateb=&owner=include&count=40,matched,company_tickers_json
73,Performance Food,PFGC,PFGC,1618673,0001618673,Performance Food Group Co,https://data.sec.gov/submissions/CIK0001618673.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001618673.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001618673/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001618673&type=&dateb=&owner=include&count=40,matched,company_tickers_json
74,New York Life Insurance,Non-public,,,,,,,,,no_ticker,
75,Pfizer,PFE,PFE,78003,0000078003,PFIZER INC,https://data.sec.gov/submissions/CIK0000078003.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000078003.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000078003/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000078003&type=&dateb=&owner=include&count=40,matched,company_tickers_json
76,TD Synnex,SNX,SNX,1177394,0001177394,TD SYNNEX CORP,https://data.sec.gov/submissions/CIK0001177394.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001177394.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001177394/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001177394&type=&dateb=&owner=include&count=40,matched,company_tickers_json
77,AbbVie,ABBV,ABBV,1551152,0001551152,AbbVie Inc.,https://data.sec.gov/submissions/CIK0001551152.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001551152.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001551152/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001551152&type=&dateb=&owner=include&count=40,matched,company_tickers_json
78,Prudential Financial,PRU,PRU,1137774,0001137774,PRUDENTIAL FINANCIAL INC,https://data.sec.gov/submissions/CIK0001137774.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001137774.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001137774/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001137774&type=&dateb=&owner=include&count=40,matched,company_tickers_json
79,TJX,TJX,TJX,109198,0000109198,TJX COMPANIES INC /DE/,https://data.sec.gov/submissions/CIK0000109198.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000109198.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000109198/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000109198&type=&dateb=&owner=include&count=40,matched,company_tickers_json
80,Publix Super Markets,Non-public,,,,,,,,,no_ticker,
81,United Airlines,UAL,UAL,100517,0000100517,"United Airlines Holdings, Inc.",https://data.sec.gov/submissions/CIK0000100517.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000100517.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000100517/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000100517&type=&dateb=&owner=include&count=40,matched,company_tickers_json
82,ConocoPhillips,COP,COP,1163165,0001163165,CONOCOPHILLIPS,https://data.sec.gov/submissions/CIK0001163165.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001163165.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001163165/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001163165&type=&dateb=&owner=include&count=40,matched,company_tickers_json
83,Nationwide,Non-public,,,,,,,,,no_ticker,
84,Goldman Sachs,GS,GS,886982,0000886982,GOLDMAN SACHS GROUP INC,https://data.sec.gov/submissions/CIK0000886982.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000886982.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000886982/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000886982&type=&dateb=&owner=include&count=40,matched,company_tickers_json
85,Cisco Systems,CSCO,CSCO,858877,0000858877,"CISCO SYSTEMS, INC.",https://data.sec.gov/submissions/CIK0000858877.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000858877.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000858877/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000858877&type=&dateb=&owner=include&count=40,matched,company_tickers_json
86,HP,HPQ,HPQ,47217,0000047217,HP INC,https://data.sec.gov/submissions/CIK0000047217.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000047217.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000047217/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000047217&type=&dateb=&owner=include&count=40,matched,company_tickers_json
87,Charter Communications,CHTR,CHTR,1091667,0001091667,"CHARTER COMMUNICATIONS, INC. /MO/",https://data.sec.gov/submissions/CIK0001091667.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001091667.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001091667/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001091667&type=&dateb=&owner=include&count=40,matched,company_tickers_json
88,American Airlines,AAL,AAL,6201,0000006201,American Airlines Group Inc.,https://data.sec.gov/submissions/CIK0000006201.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000006201.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000006201/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000006201&type=&dateb=&owner=include&count=40,matched,company_tickers_json
89,Tyson Foods,TSN,TSN,100493,0000100493,"TYSON FOODS, INC.",https://data.sec.gov/submissions/CIK0000100493.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000100493.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000100493/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000100493&type=&dateb=&owner=include&count=40,matched,company_tickers_json
90,Capital One,COF,COF,927628,0000927628,CAPITAL ONE FINANCIAL CORP,https://data.sec.gov/submissions/CIK0000927628.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000927628.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000927628/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000927628&type=&dateb=&owner=include&count=40,matched,company_tickers_json
91,Intel,INTC,INTC,50863,0000050863,INTEL CORP,https://data.sec.gov/submissions/CIK0000050863.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000050863.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000050863/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000050863&type=&dateb=&owner=include&count=40,matched,company_tickers_json
92,Enterprise Products Partners,EPD,EPD,1061219,0001061219,ENTERPRISE PRODUCTS PARTNERS L.P.,https://data.sec.gov/submissions/CIK0001061219.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001061219.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001061219/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001061219&type=&dateb=&owner=include&count=40,matched,company_tickers_json
93,Ingram Micro,INGM,INGM,1897762,0001897762,Ingram Micro Holding Corp,https://data.sec.gov/submissions/CIK0001897762.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001897762.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001897762/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001897762&type=&dateb=&owner=include&count=40,matched,company_tickers_json
94,General Dynamics,GD,GD,40533,0000040533,GENERAL DYNAMICS CORP,https://data.sec.gov/submissions/CIK0000040533.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000040533.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000040533/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000040533&type=&dateb=&owner=include&count=40,matched,company_tickers_json
95,Uber,UBER,UBER,1543151,0001543151,"Uber Technologies, Inc",https://data.sec.gov/submissions/CIK0001543151.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001543151.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001543151/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001543151&type=&dateb=&owner=include&count=40,matched,company_tickers_json
96,Liberty Mutual Insurance,Non-public,,,,,,,,,no_ticker,
97,Travelers,TRV,TRV,86312,0000086312,"TRAVELERS COMPANIES, INC.",https://data.sec.gov/submissions/CIK0000086312.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000086312.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000086312/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000086312&type=&dateb=&owner=include&count=40,matched,company_tickers_json
98,USAA,Non-public,,,,,,,,,no_ticker,
99,Bristol-Myers Squibb,BMY,BMY,14272,0000014272,BRISTOL MYERS SQUIBB CO,https://data.sec.gov/submissions/CIK0000014272.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000014272.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000014272/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000014272&type=&dateb=&owner=include&count=40,matched,company_tickers_json
100,Coca-Cola,KO,KO,21344,0000021344,COCA COLA CO,https://data.sec.gov/submissions/CIK0000021344.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000021344.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000021344/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000021344&type=&dateb=&owner=include&count=40,matched,company_tickers_json
101,TIAA,Non-public,,,,,,,,,no_ticker,
102,Nike,NKE,NKE,320187,0000320187,"NIKE, Inc.",https://data.sec.gov/submissions/CIK0000320187.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320187.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000320187/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000320187&type=&dateb=&owner=include&count=40,matched,company_tickers_json
103,General Electric,GE,GE,40545,0000040545,GENERAL ELECTRIC CO,https://data.sec.gov/submissions/CIK0000040545.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000040545.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000040545/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000040545&type=&dateb=&owner=include&count=40,matched,company_tickers_json
104,Deere,DE,DE,315189,0000315189,DEERE & CO,https://data.sec.gov/submissions/CIK0000315189.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000315189.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000315189/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000315189&type=&dateb=&owner=include&count=40,matched,company_tickers_json
105,Molina Healthcare,MOH,MOH,1179929,0001179929,"MOLINA HEALTHCARE, INC.",https://data.sec.gov/submissions/CIK0001179929.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001179929.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001179929/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001179929&type=&dateb=&owner=include&count=40,matched,company_tickers_json
106,Netflix,NFLX,NFLX,1065280,0001065280,NETFLIX INC,https://data.sec.gov/submissions/CIK0001065280.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001065280.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001065280/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001065280&type=&dateb=&owner=include&count=40,matched,company_tickers_json
107,Thermo Fisher Scientific,TMO,TMO,97745,0000097745,THERMO FISHER SCIENTIFIC INC.,https://data.sec.gov/submissions/CIK0000097745.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000097745.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000097745/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000097745&type=&dateb=&owner=include&count=40,matched,company_tickers_json
108,Abbott Laboratories,ABT,ABT,1800,0000001800,ABBOTT LABORATORIES,https://data.sec.gov/submissions/CIK0000001800.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000001800.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000001800/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000001800&type=&dateb=&owner=include&count=40,matched,company_tickers_json
109,Qualcomm,QCOM,QCOM,804328,0000804328,QUALCOMM INC/DE,https://data.sec.gov/submissions/CIK0000804328.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000804328.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000804328/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000804328&type=&dateb=&owner=include&count=40,matched,company_tickers_json
110,Plains All American Pipeline,PAA,PAA,1070423,0001070423,PLAINS ALL AMERICAN PIPELINE LP,https://data.sec.gov/submissions/CIK0001070423.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001070423.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001070423/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001070423&type=&dateb=&owner=include&count=40,matched,company_tickers_json
111,Plains GP,PAGP,PAGP,1581990,0001581990,PLAINS GP HOLDINGS LP,https://data.sec.gov/submissions/CIK0001581990.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001581990.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001581990/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001581990&type=&dateb=&owner=include&count=40,matched,company_tickers_json
112,Mass Mutual,Non-public,,,,,,,,,no_ticker,
113,Dollar General,DG,DG,29534,0000029534,DOLLAR GENERAL CORP,https://data.sec.gov/submissions/CIK0000029534.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000029534.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000029534/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000029534&type=&dateb=&owner=include&count=40,matched,company_tickers_json
114,Northrop Grumman,NOC,NOC,1133421,0001133421,NORTHROP GRUMMAN CORP /DE/,https://data.sec.gov/submissions/CIK0001133421.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001133421.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001133421/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001133421&type=&dateb=&owner=include&count=40,matched,company_tickers_json
115,Best Buy,BBY,BBY,764478,0000764478,BEST BUY CO INC,https://data.sec.gov/submissions/CIK0000764478.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000764478.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000764478/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000764478&type=&dateb=&owner=include&count=40,matched,company_tickers_json
116,Salesforce,CRM,CRM,1108524,0001108524,"Salesforce, Inc.",https://data.sec.gov/submissions/CIK0001108524.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001108524.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001108524/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001108524&type=&dateb=&owner=include&count=40,matched,company_tickers_json
117,Northwestern Mutual,Non-public,,,,,,,,,no_ticker,
118,Philip Morris,PM,PM,1413329,0001413329,Philip Morris International Inc.,https://data.sec.gov/submissions/CIK0001413329.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001413329.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001413329/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001413329&type=&dateb=&owner=include&count=40,matched,company_tickers_json
119,CBRE,CBRE,CBRE,1138118,0001138118,"CBRE GROUP, INC.",https://data.sec.gov/submissions/CIK0001138118.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001138118.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001138118/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001138118&type=&dateb=&owner=include&count=40,matched,company_tickers_json
120,Visa,V,V,1403161,0001403161,VISA INC.,https://data.sec.gov/submissions/CIK0001403161.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001403161.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001403161/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001403161&type=&dateb=&owner=include&count=40,matched,company_tickers_json
121,Dow,DOW,DOW,1751788,0001751788,DOW INC.,https://data.sec.gov/submissions/CIK0001751788.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001751788.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001751788/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001751788&type=&dateb=&owner=include&count=40,matched,company_tickers_json
122,US Foods,USFD,USFD,1665918,0001665918,US Foods Holding Corp.,https://data.sec.gov/submissions/CIK0001665918.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001665918.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001665918/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001665918&type=&dateb=&owner=include&count=40,matched,company_tickers_json
